±Ç×Ó,ÓÒÑÛ,×óÑÛ,ÓÒ¶ú,×ó¶ú,ÓÒ¼ç,×ó¼ç,ÓÒÖâ,×óÖâ,ÓÒÊÖ,×óÊÖ,ÓÒ¿è,×ó¿è,ÓÒÏ¥¸Ç,×óÏ¥¸Ç,ÓÒ½Åõ×,×ó½Åõ×
"[371.6189270019531, 299.7606201171875]","[385.4463195800781, 285.9332275390625]","[350.8778076171875, 285.9332275390625]","[406.1873779296875, 306.67431640625]","[316.309326171875, 306.67431640625]","[447.66961669921875, 417.29351806640625]","[281.7408447265625, 410.37982177734375]","[489.15179443359375, 534.8263549804688]","[240.25865173339844, 527.9126586914062]","[544.4613647460938, 617.7907104492188]","[157.2942352294922, 569.3948974609375]","[413.10113525390625, 659.27294921875]","[316.309326171875, 652.3592529296875]","[413.10113525390625, 845.9427490234375]","[316.309326171875, 832.1153564453125]","[378.5325927734375, 1018.7852172851562]","[316.309326171875, 1018.7852172851562]"
"[369.0978088378906, 296.3634033203125]","[383.0924377441406, 282.3687744140625]","[355.1032409667969, 282.3687744140625]","[404.0843200683594, 303.36065673828125]","[320.1167297363281, 303.36065673828125]","[446.0681457519531, 415.3175048828125]","[285.1302490234375, 408.3201904296875]","[488.0519104003906, 534.2716064453125]","[243.1464080810547, 527.2742919921875]","[544.0303344726562, 618.2391967773438]","[152.18153381347656, 562.2608032226562]","[418.0789489746094, 660.2230224609375]","[313.11944580078125, 653.2257080078125]","[411.0816345214844, 849.1500854492188]","[313.11944580078125, 835.155517578125]","[376.0951232910156, 1010.0879516601562]","[313.11944580078125, 1024.08251953125]"
"[366.9488830566406, 302.28729248046875]","[388.12994384765625, 288.1666259765625]","[352.8282470703125, 288.1666259765625]","[402.2506408691406, 309.34765625]","[317.5264892578125, 309.34765625]","[444.6127014160156, 415.25286865234375]","[282.2247619628906, 415.25286865234375]","[486.9747619628906, 542.339111328125]","[239.86268615722656, 528.2183837890625]","[543.4575805664062, 620.0028686523438]","[155.13853454589844, 549.3994140625]","[416.3713073730469, 662.364990234375]","[317.5264892578125, 662.364990234375]","[409.3110046386719, 860.0546264648438]","[310.46612548828125, 852.9942626953125]","[381.0696105957031, 1022.4425659179688]","[317.5264892578125, 1043.6234130859375]"
"[368.43035888671875, 311.32275390625]","[383.07647705078125, 296.6766357421875]","[346.4611511230469, 296.6766357421875]","[405.04571533203125, 318.64581298828125]","[317.16888427734375, 318.64581298828125]","[448.984130859375, 428.4918518066406]","[280.5535583496094, 421.1687927246094]","[485.59942626953125, 552.9839477539062]","[236.6151580810547, 538.3378295898438]","[544.1840209960938, 626.2146606445312]","[141.41526794433594, 552.9839477539062]","[419.69183349609375, 662.8300170898438]","[317.16888427734375, 655.5068969726562]","[412.3687744140625, 860.5527954101562]","[309.8458251953125, 853.2297973632812]","[390.39959716796875, 1036.306396484375]","[317.16888427734375, 1050.9525146484375]"
"[365.63861083984375, 326.4991149902344]","[379.9466857910156, 312.1910400390625]","[344.17657470703125, 312.1910400390625]","[408.56280517578125, 326.4991149902344]","[322.7144470214844, 333.65313720703125]","[444.3328857421875, 448.1175842285156]","[286.9443359375, 433.80950927734375]","[487.257080078125, 569.7360229492188]","[236.8661346435547, 548.2739868164062]","[558.79736328125, 634.1222534179688]","[143.86378479003906, 548.2739868164062]","[415.71685791015625, 677.04638671875]","[315.5604553222656, 669.8923950195312]","[415.71685791015625, 884.51318359375]","[308.40643310546875, 870.2051391601562]","[394.2547302246094, 1049.0556640625]","[308.40643310546875, 1070.517822265625]"
"[365.4930114746094, 346.86102294921875]","[386.4697265625, 332.8765563964844]","[351.508544921875, 332.8765563964844]","[407.4464416503906, 346.86102294921875]","[323.5396423339844, 353.8532409667969]","[442.4075622558594, 465.7289733886719]","[288.5784606933594, 458.73675537109375]","[491.3532409667969, 584.596923828125]","[232.6405792236328, 563.6202392578125]","[568.2677612304688, 647.5270385742188]","[134.7493133544922, 542.6435546875]","[421.43084716796875, 696.47265625]","[316.5473937988281, 696.47265625]","[414.43865966796875, 899.2473754882812]","[309.5551452636719, 892.2551879882812]","[400.4541931152344, 1074.0531005859375]","[316.5473937988281, 1095.02978515625]"
"[372.01165771484375, 368.19573974609375]","[385.4975891113281, 354.7098083496094]","[351.78271484375, 354.7098083496094]","[405.7265625, 374.938720703125]","[324.8108215332031, 374.938720703125]","[446.1844177246094, 489.5693359375]","[284.35296630859375, 482.82635498046875]","[500.1282043457031, 604.1998901367188]","[223.66615295410156, 577.22802734375]","[581.0438842773438, 658.1437377929688]","[136.0074462890625, 556.9990844726562]","[419.2124938964844, 718.83056640625]","[318.0678405761719, 712.0875854492188]","[419.2124938964844, 914.3768310546875]","[311.3248596191406, 907.6338500976562]","[398.98358154296875, 1082.951171875]","[311.3248596191406, 1096.43701171875]"
"[377.33734130859375, 384.3227233886719]","[389.8458557128906, 371.814208984375]","[352.3203430175781, 371.814208984375]","[408.60858154296875, 390.57696533203125]","[327.3033752441406, 396.83123779296875]","[446.1340637207031, 509.40771484375]","[289.7778625488281, 496.89923095703125]","[496.1681213378906, 615.7299194335938]","[220.98109436035156, 590.7129516601562]","[583.7276000976562, 665.7639770507812]","[139.6758575439453, 565.6959838867188]","[414.8628234863281, 734.5606689453125]","[314.79486083984375, 728.3064575195312]","[427.371337890625, 915.9338989257812]","[308.5406188964844, 915.9338989257812]","[396.10009765625, 1091.052734375]","[314.79486083984375, 1097.3070068359375]"
"[378.7270812988281, 395.94281005859375]","[392.1940002441406, 382.47589111328125]","[358.52667236328125, 382.47589111328125]","[412.3944091796875, 402.67626953125]","[331.5928039550781, 402.67626953125]","[446.0617370605469, 517.1452026367188]","[284.45855712890625, 503.67828369140625]","[506.6629333496094, 631.6140747070312]","[223.8573760986328, 604.6802368164062]","[587.4644165039062, 678.7483520507812]","[149.7892608642578, 577.7463989257812]","[419.1278381347656, 752.8165283203125]","[311.3924255371094, 752.8165283203125]","[432.59478759765625, 927.8865966796875]","[311.3924255371094, 934.6199951171875]","[392.1940002441406, 1096.2230224609375]","[311.3924255371094, 1096.2230224609375]"
"[378.48345947265625, 393.6567077636719]","[391.7823791503906, 387.0072326660156]","[358.5350646972656, 380.3577880859375]","[411.73077392578125, 400.30615234375]","[331.9372253417969, 400.30615234375]","[451.6275329589844, 519.9964599609375]","[285.3910217285156, 506.6975402832031]","[498.1737365722656, 633.0372924804688]","[238.84474182128906, 606.4395141601562]","[577.9673461914062, 679.5835571289062]","[165.70068359375, 586.4910888671875]","[418.3802490234375, 752.7276611328125]","[311.9888610839844, 752.7276611328125]","[431.6791687011719, 932.2631225585938]","[311.9888610839844, 932.2631225585938]","[391.7823791503906, 1091.8499755859375]","[311.9888610839844, 1098.49951171875]"
"[378.6453857421875, 386.2261962890625]","[392.055908203125, 372.8156433105469]","[358.5295104980469, 372.8156433105469]","[412.1717834472656, 392.9315185546875]","[331.7083435058594, 392.9315185546875]","[452.40350341796875, 513.626708984375]","[284.7713317871094, 500.21612548828125]","[492.63525390625, 620.9113159179688]","[244.53956604003906, 600.7954711914062]","[559.6881713867188, 681.2589111328125]","[177.48670959472656, 594.0901489257812]","[418.8770751953125, 741.6065063476562]","[311.59246826171875, 741.6065063476562]","[425.5823974609375, 922.6492309570312]","[311.59246826171875, 922.6492309570312]","[392.055908203125, 1090.2813720703125]","[311.59246826171875, 1096.986572265625]"
"[378.4290466308594, 380.872802734375]","[391.69049072265625, 367.61138916015625]","[358.5369567871094, 367.61138916015625]","[411.5826110839844, 380.872802734375]","[332.01409912109375, 380.872802734375]","[451.36688232421875, 500.22564697265625]","[285.59912109375, 486.96417236328125]","[484.52044677734375, 612.94775390625]","[252.44554138183594, 593.0556030273438]","[550.8275756835938, 679.2548217773438]","[192.76914978027344, 599.686279296875]","[418.21331787109375, 738.9312744140625]","[312.1219482421875, 732.300537109375]","[418.21331787109375, 917.96044921875]","[312.1219482421875, 917.96044921875]","[398.3211975097656, 1090.3587646484375]","[312.1219482421875, 1090.3587646484375]"
"[374.488037109375, 378.04058837890625]","[388.33367919921875, 357.2720947265625]","[353.71954345703125, 357.2720947265625]","[416.02496337890625, 371.11773681640625]","[332.9510498046875, 378.04058837890625]","[450.63909912109375, 488.8057861328125]","[284.4913330078125, 481.8829345703125]","[478.33038330078125, 599.5709228515625]","[256.800048828125, 578.802490234375]","[533.7129516601562, 668.7991943359375]","[201.41741943359375, 606.4937744140625]","[409.1021728515625, 731.1046752929688]","[305.259765625, 724.1818237304688]","[416.02496337890625, 918.0209350585938]","[305.259765625, 911.0980834960938]","[395.2564697265625, 1091.09130859375]","[319.10540771484375, 1084.16845703125]"
"[374.878173828125, 369.7100524902344]","[388.702392578125, 355.88580322265625]","[354.141845703125, 355.88580322265625]","[416.35089111328125, 369.7100524902344]","[333.405517578125, 369.7100524902344]","[450.91143798828125, 487.21600341796875]","[285.020751953125, 480.3038635253906]","[471.64776611328125, 597.8097534179688]","[250.4601593017578, 577.0734252929688]","[526.9447021484375, 660.0188598632812]","[208.9874725341797, 604.7218627929688]","[409.43878173828125, 729.1399536132812]","[305.757080078125, 722.2278442382812]","[409.43878173828125, 915.7670288085938]","[305.757080078125, 908.8549194335938]","[395.61456298828125, 1088.5697021484375]","[312.669189453125, 1088.5697021484375]"
"[373.626708984375, 372.20159912109375]","[387.6700439453125, 358.15826416015625]","[352.5616455078125, 358.15826416015625]","[408.73504638671875, 365.179931640625]","[331.49658203125, 365.179931640625]","[443.84344482421875, 484.5484619140625]","[282.3448486328125, 477.52679443359375]","[471.93017578125, 596.8953247070312]","[247.23648071289062, 575.8302612304688]","[521.0818481445312, 660.0903930664062]","[205.10641479492188, 603.9169311523438]","[408.73504638671875, 723.2854614257812]","[303.409912109375, 723.2854614257812]","[408.73504638671875, 912.8707275390625]","[303.409912109375, 905.8490600585938]","[394.69171142578125, 1095.4342041015625]","[310.43157958984375, 1095.4342041015625]"
"[369.0260009765625, 371.083984375]","[390.11700439453125, 349.99298095703125]","[354.96533203125, 349.99298095703125]","[411.2080078125, 371.083984375]","[326.843994140625, 371.083984375]","[446.35968017578125, 483.5693359375]","[277.6316833496094, 476.53900146484375]","[474.48101806640625, 596.0546264648438]","[242.47999572753906, 574.963623046875]","[516.6630249023438, 652.2973022460938]","[207.32835388183594, 603.0849609375]","[411.2080078125, 729.6309814453125]","[305.7530212402344, 729.6309814453125]","[411.2080078125, 919.449951171875]","[298.72265625, 912.4196166992188]","[397.1473388671875, 1088.1778564453125]","[305.7530212402344, 1095.2081298828125]"
"[369.1646728515625, 375.95318603515625]","[390.1425476074219, 354.975341796875]","[355.1794738769531, 361.96795654296875]","[411.1203918457031, 368.9605712890625]","[327.208984375, 375.95318603515625]","[446.0834655761719, 487.8350830078125]","[278.26068115234375, 480.8424377441406]","[474.0539245605469, 599.7169799804688]","[243.2975616455078, 578.7390747070312]","[516.0097045898438, 655.6578979492188]","[208.33448791503906, 606.7095336914062]","[404.1277770996094, 725.5840454101562]","[306.23114013671875, 725.5840454101562]","[411.1203918457031, 921.3772583007812]","[299.238525390625, 914.3847045898438]","[390.1425476074219, 1096.192626953125]","[306.23114013671875, 1096.192626953125]"
"[365.77978515625, 371.60162353515625]","[379.6180419921875, 357.76336669921875]","[345.0223388671875, 357.76336669921875]","[407.2945556640625, 371.60162353515625]","[324.2650146484375, 371.60162353515625]","[441.89019775390625, 489.2268981933594]","[275.8310546875, 482.30780029296875]","[469.56671142578125, 599.9330444335938]","[234.31625366210938, 586.0947875976562]","[511.08160400390625, 648.3670043945312]","[206.63970947265625, 606.8521728515625]","[407.2945556640625, 724.4774780273438]","[303.507568359375, 724.4774780273438]","[407.2945556640625, 918.2131958007812]","[296.58843994140625, 918.2131958007812]","[393.456298828125, 1091.19140625]","[310.42669677734375, 1098.1104736328125]"
"[363.0094299316406, 375.05780029296875]","[376.9009094238281, 361.16632080078125]","[342.1721496582031, 361.16632080078125]","[404.6839294433594, 375.05780029296875]","[321.3349304199219, 375.05780029296875]","[439.4126892089844, 493.1355895996094]","[272.71466064453125, 486.1898498535156]","[467.1957092285156, 604.2676391601562]","[237.9858856201172, 583.4303588867188]","[508.8702087402344, 645.9420776367188]","[203.2571258544922, 604.2676391601562]","[404.6839294433594, 722.3453979492188]","[300.4976806640625, 722.3453979492188]","[411.6296691894531, 916.8264770507812]","[300.4976806640625, 916.8264770507812]","[390.79241943359375, 1090.4700927734375]","[307.44342041015625, 1097.415771484375]"
"[357.12017822265625, 375.902099609375]","[370.99871826171875, 362.0235900878906]","[343.24163818359375, 362.0235900878906]","[398.75579833984375, 375.902099609375]","[315.484619140625, 375.902099609375]","[433.45208740234375, 493.86956787109375]","[273.84906005859375, 486.9302978515625]","[468.14837646484375, 597.9584350585938]","[232.2135009765625, 584.0798950195312]","[509.783935546875, 639.5940551757812]","[204.45645141601562, 604.8977661132812]","[405.69500732421875, 722.8651733398438]","[301.60614013671875, 722.8651733398438]","[412.63427734375, 924.1036987304688]","[301.60614013671875, 917.1644287109375]","[398.75579833984375, 1090.6458740234375]","[308.54534912109375, 1097.585205078125]"
"[354.7450256347656, 376.24359130859375]","[375.3962097167969, 362.47613525390625]","[340.97760009765625, 362.47613525390625]","[396.04736328125, 376.24359130859375]","[313.4426574707031, 376.24359130859375]","[430.4660339355469, 493.2669372558594]","[272.14031982421875, 486.3832092285156]","[464.8846435546875, 596.5228271484375]","[223.95420837402344, 589.6390991210938]","[506.18695068359375, 630.9414672851562]","[203.3030548095703, 596.5228271484375]","[402.9311218261719, 727.3136596679688]","[299.67523193359375, 727.3136596679688]","[409.8148498535156, 920.0579223632812]","[299.67523193359375, 920.0579223632812]","[396.04736328125, 1092.15087890625]","[313.4426574707031, 1099.03466796875]"
"[352.52166748046875, 375.5570068359375]","[366.299560546875, 361.7790832519531]","[338.74371337890625, 361.7790832519531]","[393.85540771484375, 375.5570068359375]","[311.1878662109375, 375.5570068359375]","[428.30023193359375, 492.6694030761719]","[269.85406494140625, 485.7804260253906]","[462.74505615234375, 596.0038452148438]","[221.63131713867188, 596.0038452148438]","[497.18988037109375, 623.5596923828125]","[207.8533935546875, 589.1148681640625]","[400.74432373046875, 726.8941040039062]","[297.409912109375, 726.8941040039062]","[407.63330078125, 919.7850952148438]","[297.409912109375, 912.8961181640625]","[393.85540771484375, 1092.009033203125]","[311.1878662109375, 1092.009033203125]"
"[348.96728515625, 375.5024719238281]","[362.74603271484375, 354.8343505859375]","[335.1885070800781, 361.7237243652344]","[390.3035583496094, 375.5024719238281]","[307.6310119628906, 375.5024719238281]","[431.6398010253906, 492.6219177246094]","[266.2947082519531, 485.7325439453125]","[459.1972961425781, 595.9625854492188]","[218.06907653808594, 595.9625854492188]","[493.6442565917969, 616.6307373046875]","[204.29029846191406, 582.183837890625]","[404.0823059082031, 726.8607788085938]","[300.7416076660156, 726.8607788085938]","[410.9716796875, 926.6527709960938]","[300.7416076660156, 919.7633666992188]","[390.3035583496094, 1091.9976806640625]","[307.6310119628906, 1098.8870849609375]"
"[342.64056396484375, 375.01800537109375]","[356.64031982421875, 361.018310546875]","[328.640869140625, 361.018310546875]","[384.6397705078125, 375.01800537109375]","[300.64141845703125, 382.01788330078125]","[426.638916015625, 494.01568603515625]","[258.64227294921875, 487.01580810546875]","[461.63824462890625, 599.0135498046875]","[209.64321899414062, 599.0135498046875]","[489.6376953125, 613.0133056640625]","[202.64337158203125, 578.0139770507812]","[398.63946533203125, 732.0109252929688]","[293.64154052734375, 732.0109252929688]","[412.63922119140625, 914.00732421875]","[300.64141845703125, 914.00732421875]","[398.63946533203125, 1089.003662109375]","[307.64129638671875, 1089.003662109375]"
"[339.441162109375, 375.9476623535156]","[353.213134765625, 362.1756896972656]","[318.783203125, 362.1756896972656]","[380.75701904296875, 375.9476623535156]","[298.125244140625, 382.8336486816406]","[422.07293701171875, 493.0093994140625]","[256.809326171875, 493.0093994140625]","[456.50286865234375, 596.2991333007812]","[208.60745239257812, 603.1851196289062]","[484.04681396484375, 616.9570922851562]","[194.83547973632812, 582.5271606445312]","[401.41497802734375, 734.018798828125]","[298.125244140625, 734.018798828125]","[415.18695068359375, 913.0543823242188]","[298.125244140625, 919.9403686523438]","[394.52899169921875, 1085.203857421875]","[311.897216796875, 1092.08984375]"
"[338.84234619140625, 379.2347412109375]","[352.386962890625, 365.6900939941406]","[318.525390625, 365.6900939941406]","[379.476318359375, 379.2347412109375]","[291.43609619140625, 386.0070495605469]","[420.11029052734375, 494.3642883300781]","[257.574462890625, 494.3642883300781]","[447.1995849609375, 602.7214965820312]","[210.16818237304688, 602.7214965820312]","[481.06121826171875, 616.26611328125]","[196.62350463867188, 582.4044799804688]","[399.79327392578125, 731.3956298828125]","[291.43609619140625, 738.16796875]","[413.337890625, 914.2484130859375]","[298.2083740234375, 921.020751953125]","[393.02099609375, 1083.556396484375]","[304.980712890625, 1097.10107421875]"
"[330.713134765625, 378.21685791015625]","[351.3191833496094, 364.4794921875]","[316.97576904296875, 364.4794921875]","[371.9252014160156, 378.21685791015625]","[289.5010986328125, 385.08551025390625]","[413.13726806640625, 494.98431396484375]","[248.28904724121094, 494.98431396484375]","[447.4805908203125, 604.883056640625]","[207.07701110839844, 604.883056640625]","[481.823974609375, 618.6204223632812]","[186.4709930419922, 584.2770385742188]","[399.39990234375, 728.5191650390625]","[296.3697814941406, 735.3878784179688]","[413.13726806640625, 913.973388671875]","[296.3697814941406, 920.842041015625]","[392.53118896484375, 1085.690185546875]","[303.23846435546875, 1092.558837890625]"
"[328.1201477050781, 376.5633239746094]","[341.8826904296875, 362.8007507324219]","[314.3575439453125, 362.8007507324219]","[369.4078369140625, 383.4446105957031]","[286.8324279785156, 383.4446105957031]","[410.6955871582031, 493.54522705078125]","[245.54469299316406, 493.54522705078125]","[445.1020202636719, 603.6458129882812]","[211.1382598876953, 603.6458129882812]","[479.5084533691406, 624.2896728515625]","[183.6131134033203, 589.8832397460938]","[396.9329833984375, 734.3902587890625]","[293.7137145996094, 734.3902587890625]","[417.5768737792969, 913.3037109375]","[300.5950012207031, 920.1849975585938]","[396.9329833984375, 1085.3358154296875]","[307.4762878417969, 1092.217041015625]"
"[321.97308349609375, 379.42523193359375]","[342.5514831542969, 358.84686279296875]","[308.254150390625, 365.706298828125]","[363.1298522949219, 379.42523193359375]","[280.81634521484375, 386.28466796875]","[411.1460266113281, 496.0360107421875]","[246.51904296875, 496.0360107421875]","[445.4433288574219, 598.9278564453125]","[212.22174072265625, 592.068359375]","[479.7405700683594, 619.5062255859375]","[177.92446899414062, 605.787353515625]","[390.5675964355469, 729.257568359375]","[287.67578125, 736.1170043945312]","[418.0054626464844, 907.6033935546875]","[301.39471435546875, 921.3223266601562]","[397.4270935058594, 1085.94921875]","[308.254150390625, 1092.80859375]"
"[321.38458251953125, 381.45013427734375]","[335.28466796875, 367.550048828125]","[307.4844665527344, 367.550048828125]","[363.0848083496094, 388.40020751953125]","[279.6843566894531, 388.40020751953125]","[404.7850341796875, 492.6507568359375]","[244.9341278076172, 492.6507568359375]","[439.53521728515625, 596.9013061523438]","[210.18397521972656, 596.9013061523438]","[481.2354736328125, 624.7014770507812]","[168.4837188720703, 617.7514038085938]","[390.88494873046875, 728.9520263671875]","[286.6343688964844, 735.9020385742188]","[425.6351318359375, 902.7029418945312]","[300.5344543457031, 916.60302734375]","[397.8349609375, 1083.40380859375]","[307.4844665527344, 1090.3538818359375]"
"[317.60064697265625, 380.55499267578125]","[338.79998779296875, 366.42205810546875]","[303.4677734375, 366.42205810546875]","[359.99932861328125, 380.55499267578125]","[275.20196533203125, 387.62139892578125]","[402.39801025390625, 493.6180725097656]","[239.8697509765625, 500.68450927734375]","[437.730224609375, 592.5482788085938]","[204.53750610351562, 599.61474609375]","[487.1953125, 642.013427734375]","[169.20529174804688, 634.9469604492188]","[395.33154296875, 733.8771362304688]","[289.33489990234375, 740.9436645507812]","[423.5972900390625, 903.4718627929688]","[296.40130615234375, 917.6046752929688]","[395.33154296875, 1087.19921875]","[310.53424072265625, 1087.19921875]"
"[317.5144348144531, 383.18804931640625]","[338.651611328125, 369.0965576171875]","[303.4230041503906, 369.0965576171875]","[359.788818359375, 383.18804931640625]","[275.24005126953125, 390.2337646484375]","[402.0632019042969, 488.87396240234375]","[240.0113983154297, 495.919677734375]","[444.3375549316406, 594.5598754882812]","[211.82850646972656, 601.6055908203125]","[493.6576232910156, 657.971435546875]","[155.46266174316406, 650.9256591796875]","[395.0174255371094, 742.5202026367188]","[289.3315124511719, 742.5202026367188]","[423.2003479003906, 904.5718994140625]","[296.3772277832031, 918.663330078125]","[395.0174255371094, 1087.7606201171875]","[310.46868896484375, 1087.7606201171875]"
"[317.41571044921875, 382.3507080078125]","[331.30181884765625, 368.464599609375]","[296.58648681640625, 368.464599609375]","[352.13104248046875, 382.3507080078125]","[275.75732421875, 389.2937927246094]","[400.732421875, 486.4966735839844]","[241.0419921875, 493.4397277832031]","[442.3907470703125, 597.5856323242188]","[206.32669067382812, 611.4718017578125]","[504.8782958984375, 667.0162963867188]","[150.78219604492188, 673.9593505859375]","[393.78936767578125, 736.4468994140625]","[289.6434326171875, 743.3899536132812]","[421.5616455078125, 903.0803833007812]","[296.58648681640625, 923.9096069335938]","[393.78936767578125, 1083.599853515625]","[310.47259521484375, 1090.54296875]"
"[316.210693359375, 380.13043212890625]","[329.65228271484375, 366.6888427734375]","[296.04833984375, 366.6888427734375]","[356.5354309082031, 386.85125732421875]","[275.8859558105469, 386.85125732421875]","[396.8601989746094, 494.3839111328125]","[242.28199768066406, 501.10467529296875]","[450.6264953613281, 601.91650390625]","[208.6780548095703, 615.3580932617188]","[511.1136169433594, 682.5660400390625]","[141.4701385498047, 696.0076293945312]","[390.139404296875, 736.3323364257812]","[289.3275451660156, 743.0531616210938]","[417.0225524902344, 904.3521118164062]","[296.04833984375, 924.5144653320312]","[390.139404296875, 1072.3717041015625]","[309.4898986816406, 1092.5340576171875]"
"[315.53460693359375, 384.02685546875]","[329.1327819824219, 370.42864990234375]","[295.13726806640625, 370.42864990234375]","[356.32928466796875, 384.02685546875]","[267.9408264160156, 390.82598876953125]","[397.1239013671875, 492.8126525878906]","[240.7443389892578, 499.6117858886719]","[451.516845703125, 608.3975219726562]","[206.74879455566406, 621.9957885742188]","[512.7088012695312, 689.9868774414062]","[145.5568084716797, 703.5851440429688]","[390.3248291015625, 737.5806274414062]","[288.338134765625, 744.3798217773438]","[417.521240234375, 907.5584106445312]","[295.13726806640625, 927.9557495117188]","[390.3248291015625, 1077.5361328125]","[308.7354736328125, 1091.1343994140625]"
"[317.01055908203125, 383.463623046875]","[331.09765625, 362.33294677734375]","[295.8798828125, 369.37646484375]","[352.22833251953125, 383.463623046875]","[267.70562744140625, 383.463623046875]","[394.48968505859375, 489.11700439453125]","[239.53138732910156, 496.16058349609375]","[450.83819580078125, 601.81396484375]","[211.35716247558594, 615.9010620117188]","[514.2301635742188, 679.2931518554688]","[140.9215545654297, 700.4237670898438]","[394.48968505859375, 742.6851806640625]","[288.8363037109375, 749.7286987304688]","[415.620361328125, 911.7305908203125]","[295.8798828125, 925.8176879882812]","[394.48968505859375, 1080.77587890625]","[309.9670104980469, 1094.8629150390625]"
"[312.1136474609375, 377.1539306640625]","[326.1893310546875, 363.0782470703125]","[291.00018310546875, 363.0782470703125]","[347.30279541015625, 384.1917724609375]","[269.88665771484375, 384.1917724609375]","[396.567626953125, 489.75921630859375]","[241.7353515625, 496.79705810546875]","[452.8702392578125, 595.32666015625]","[220.62185668945312, 609.40234375]","[509.17291259765625, 672.7427368164062]","[143.20571899414062, 679.7805786132812]","[396.567626953125, 743.1211547851562]","[283.96234130859375, 750.1589965820312]","[417.68109130859375, 912.0289916992188]","[291.00018310546875, 933.1425170898438]","[389.52978515625, 1073.8990478515625]","[312.1136474609375, 1095.012451171875]"
"[313.48834228515625, 377.72247314453125]","[327.55511474609375, 363.65570068359375]","[292.38818359375, 363.65570068359375]","[348.65533447265625, 384.7558898925781]","[271.2879638671875, 384.7558898925781]","[390.85565185546875, 483.223388671875]","[243.1544189453125, 490.25677490234375]","[454.15618896484375, 588.7243041992188]","[222.05422973632812, 602.7910766601562]","[517.4567260742188, 659.0582275390625]","[144.6868896484375, 659.0582275390625]","[390.85565185546875, 743.4589233398438]","[285.354736328125, 750.4923095703125]","[418.98919677734375, 905.2269287109375]","[299.4215087890625, 926.3271484375]","[383.822265625, 1074.0281982421875]","[313.48834228515625, 1095.12841796875]"
"[315.7774658203125, 377.3472595214844]","[329.7410888671875, 363.38360595703125]","[294.83197021484375, 363.38360595703125]","[350.6865234375, 377.3472595214844]","[266.9046630859375, 391.3109130859375]","[392.57745361328125, 482.0745544433594]","[245.959228515625, 489.0563659667969]","[448.43194580078125, 579.8200073242188]","[225.01376342773438, 593.7836303710938]","[511.268310546875, 635.674560546875]","[148.2137451171875, 635.674560546875]","[392.57745361328125, 740.40185546875]","[287.85015869140625, 740.40185546875]","[420.50469970703125, 907.9654541015625]","[294.83197021484375, 928.9109497070312]","[385.5955810546875, 1075.529052734375]","[308.79559326171875, 1089.49267578125]"
"[312.87451171875, 374.3241271972656]","[333.89019775390625, 360.31365966796875]","[298.864013671875, 360.31365966796875]","[354.9059143066406, 381.329345703125]","[270.8431091308594, 381.329345703125]","[396.93731689453125, 479.4026794433594]","[242.82212829589844, 486.4079284667969]","[452.97918701171875, 577.4760131835938]","[221.8064422607422, 591.4864501953125]","[523.0315551757812, 619.5073852539062]","[151.7541046142578, 612.5021362304688]","[389.9320983886719, 738.5963745117188]","[284.85357666015625, 745.6016235351562]","[417.95306396484375, 906.7220458984375]","[298.864013671875, 927.7377319335938]","[382.9268798828125, 1074.8475341796875]","[312.87451171875, 1088.8580322265625]"
"[315.8622131347656, 375.6888427734375]","[329.7440490722656, 361.8070373535156]","[295.0395202636719, 361.8070373535156]","[350.5667419433594, 375.6888427734375]","[274.2168273925781, 389.57061767578125]","[392.21209716796875, 472.8614501953125]","[246.4532012939453, 479.8023376464844]","[454.68023681640625, 563.0932006835938]","[218.6896209716797, 583.9158325195312]","[524.0892333984375, 590.8567504882812]","[135.39878845214844, 583.9158325195312]","[385.271240234375, 736.6156616210938]","[281.15771484375, 736.6156616210938]","[419.9757080078125, 903.1973266601562]","[295.0395202636719, 930.9608764648438]","[385.271240234375, 1076.7197265625]","[308.92132568359375, 1090.6014404296875]"
"[319.89874267578125, 374.2750549316406]","[333.4889221191406, 360.68487548828125]","[299.5135192871094, 360.68487548828125]","[353.8741455078125, 381.07012939453125]","[272.33319091796875, 387.8652038574219]","[394.6446533203125, 476.20123291015625]","[251.9479522705078, 482.996337890625]","[469.3905029296875, 564.5372924804688]","[204.3824005126953, 584.9225463867188]","[544.1363525390625, 571.3323364257812]","[122.84143829345703, 557.7421875]","[387.8495178222656, 727.619140625]","[285.92333984375, 734.4142456054688]","[421.824951171875, 904.291259765625]","[292.71844482421875, 924.676513671875]","[381.054443359375, 1074.168212890625]","[313.1036682128906, 1094.55322265625]"
