±Ç×Ó,ÓÒÑÛ,×óÑÛ,ÓÒ¶ú,×ó¶ú,ÓÒ¼ç,×ó¼ç,ÓÒÖâ,×óÖâ,ÓÒÊÖ,×óÊÖ,ÓÒ¿è,×ó¿è,ÓÒÏ¥¸Ç,×óÏ¥¸Ç,ÓÒ½Åõ×,×ó½Åõ×
"[411.7331237792969, 374.0071105957031]","[425.43017578125, 360.30999755859375]","[398.0360107421875, 367.1585693359375]","[445.975830078125, 380.85565185546875]","[370.641845703125, 387.7041931152344]","[487.06707763671875, 490.432373046875]","[329.5505676269531, 483.5838623046875]","[548.7041015625, 600.0091552734375]","[274.76220703125, 593.1605834960938]","[644.583740234375, 641.1004028320312]","[178.88255310058594, 613.7062377929688]","[452.82440185546875, 716.4343872070312]","[356.9447326660156, 716.4343872070312]","[452.82440185546875, 921.8908081054688]","[356.9447326660156, 915.042236328125]","[439.1273193359375, 1113.6500244140625]","[363.79327392578125, 1127.3470458984375]"
"[406.8268737792969, 391.53857421875]","[426.9743957519531, 378.1069030761719]","[393.39520263671875, 378.1069030761719]","[447.1218566894531, 398.25439453125]","[366.5318603515625, 404.97021484375]","[494.1327209472656, 505.7077331542969]","[326.2369079589844, 505.7077331542969]","[554.5751342773438, 613.1610717773438]","[272.5102233886719, 606.4452514648438]","[655.3126831054688, 646.740234375]","[165.05690002441406, 619.8768920898438]","[453.8377380371094, 740.7619018554688]","[353.1002197265625, 740.7619018554688]","[460.5535583496094, 942.2368774414062]","[353.1002197265625, 935.5209350585938]","[440.4060363769531, 1130.280029296875]","[359.8160400390625, 1150.427490234375]"
"[412.1343994140625, 416.89837646484375]","[425.0841064453125, 403.94873046875]","[392.70989990234375, 403.94873046875]","[450.9834899902344, 423.37322998046875]","[366.810546875, 423.37322998046875]","[496.307373046875, 533.4456176757812]","[327.9614562988281, 526.9707641601562]","[567.5306396484375, 624.0933837890625]","[263.2130126953125, 617.6185302734375]","[664.6532592773438, 656.4675903320312]","[159.6155242919922, 624.0933837890625]","[450.9834899902344, 766.5399780273438]","[353.86083984375, 766.5399780273438]","[463.93316650390625, 960.7852172851562]","[347.385986328125, 960.7852172851562]","[438.0337829589844, 1142.0806884765625]","[353.86083984375, 1161.5052490234375]"
"[415.85565185546875, 440.5517578125]","[428.35601806640625, 428.0513916015625]","[397.10516357421875, 428.0513916015625]","[447.10650634765625, 440.5517578125]","[372.10443115234375, 446.80194091796875]","[490.85772705078125, 553.0548706054688]","[328.35321044921875, 546.8047485351562]","[578.3601684570312, 634.30712890625]","[259.601318359375, 634.30712890625]","[684.6130981445312, 665.5579833984375]","[153.34835815429688, 634.30712890625]","[453.356689453125, 784.311279296875]","[353.35394287109375, 784.311279296875]","[472.10723876953125, 978.0667114257812]","[347.103759765625, 978.0667114257812]","[434.60614013671875, 1153.0714111328125]","[353.35394287109375, 1159.321533203125]"
"[414.60107421875, 445.4274597167969]","[426.84613037109375, 433.1824645996094]","[396.23358154296875, 433.1824645996094]","[451.33612060546875, 451.54998779296875]","[371.74359130859375, 457.6724853515625]","[494.19366455078125, 561.7550048828125]","[328.88604736328125, 549.510009765625]","[573.7861328125, 641.3475341796875]","[261.53857421875, 641.3475341796875]","[683.9912109375, 678.0825805664062]","[157.4559783935547, 647.4700317382812]","[457.4586181640625, 794.4100952148438]","[353.3760986328125, 794.4100952148438]","[475.82611083984375, 990.3302001953125]","[347.2535400390625, 990.3302001953125]","[432.96856689453125, 1155.6375732421875]","[353.3760986328125, 1161.7601318359375]"
"[414.2787170410156, 435.0828857421875]","[426.9551086425781, 422.40643310546875]","[395.2640075683594, 422.40643310546875]","[445.9697570800781, 441.42108154296875]","[369.9111328125, 441.42108154296875]","[490.3373718261719, 549.1708374023438]","[325.5436096191406, 542.8325805664062]","[572.7341918945312, 637.9059448242188]","[262.1614074707031, 637.9059448242188]","[674.145751953125, 682.2734985351562]","[154.41163635253906, 650.5823364257812]","[452.3080139160156, 783.6849975585938]","[350.896484375, 783.6849975585938]","[477.6608581542969, 980.1698608398438]","[344.5582580566406, 980.1698608398438]","[433.2933654785156, 1151.3016357421875]","[357.2347106933594, 1157.639892578125]"
"[414.015380859375, 413.3625183105469]","[427.01824951171875, 400.3597106933594]","[394.51123046875, 400.3597106933594]","[446.5224609375, 419.86395263671875]","[368.50555419921875, 419.86395263671875]","[485.5308837890625, 523.886474609375]","[329.4970703125, 523.886474609375]","[557.04638671875, 627.9089965820312]","[264.4830322265625, 614.9061889648438]","[661.06884765625, 686.4216918945312]","[166.9618682861328, 653.9146118164062]","[453.02386474609375, 764.4386596679688]","[355.50274658203125, 764.4386596679688]","[466.02667236328125, 972.4837036132812]","[355.50274658203125, 965.9822387695312]","[440.02099609375, 1141.5201416015625]","[355.50274658203125, 1154.5230712890625]"
"[409.82440185546875, 395.85614013671875]","[423.29266357421875, 382.38787841796875]","[396.35614013671875, 382.38787841796875]","[443.4949951171875, 395.85614013671875]","[362.68548583984375, 402.59027099609375]","[483.8997802734375, 503.6021423339844]","[322.28076171875, 496.8680114746094]","[551.2410278320312, 604.614013671875]","[268.40777587890625, 597.8799438476562]","[638.78466796875, 678.6893920898438]","[174.12997436523438, 651.7528686523438]","[456.9632568359375, 746.0307006835938]","[355.95135498046875, 746.0307006835938]","[456.9632568359375, 948.0545043945312]","[355.95135498046875, 948.0545043945312]","[443.4949951171875, 1136.60986328125]","[355.95135498046875, 1143.343994140625]"
"[409.9010009765625, 380.52838134765625]","[423.6031188964844, 366.8262939453125]","[389.347900390625, 366.8262939453125]","[444.15625, 380.52838134765625]","[361.9437255859375, 387.3794250488281]","[485.26251220703125, 483.2940368652344]","[327.6885070800781, 483.2940368652344]","[546.9219360351562, 599.76171875]","[272.8801574707031, 592.9107055664062]","[615.4323120117188, 675.1232299804688]","[183.8166046142578, 647.7190551757812]","[457.8582763671875, 729.9315795898438]","[361.9437255859375, 729.9315795898438]","[457.8582763671875, 928.6117553710938]","[355.0926513671875, 914.90966796875]","[437.30517578125, 1113.5897216796875]","[361.9437255859375, 1113.5897216796875]"
"[411.08551025390625, 366.66705322265625]","[424.7435607910156, 353.009033203125]","[390.5985107421875, 353.009033203125]","[445.2305908203125, 373.4960632324219]","[363.2824401855469, 373.4960632324219]","[486.2047119140625, 475.9312744140625]","[322.308349609375, 475.9312744140625]","[540.8367919921875, 592.0244750976562]","[281.3342590332031, 585.1954956054688]","[609.1268310546875, 673.9727172851562]","[192.5570831298828, 646.6566162109375]","[465.7176513671875, 708.1177368164062]","[363.2824401855469, 701.2887573242188]","[458.88861083984375, 906.1591186523438]","[363.2824401855469, 892.5011596679688]","[431.57257080078125, 1104.200439453125]","[370.1114501953125, 1090.5423583984375]"
"[410.5138244628906, 357.4350280761719]","[424.3570556640625, 343.5918273925781]","[389.7490234375, 343.5918273925781]","[438.20025634765625, 364.35662841796875]","[362.0626525878906, 371.2782287597656]","[486.65142822265625, 468.1806640625]","[327.45465087890625, 468.1806640625]","[535.1026611328125, 592.7694702148438]","[279.00341796875, 578.92626953125]","[604.3186645507812, 661.9854125976562]","[189.0226287841797, 641.2206420898438]","[465.88665771484375, 710.4366455078125]","[362.0626525878906, 703.5150756835938]","[458.96502685546875, 904.241455078125]","[368.9842529296875, 890.3982543945312]","[431.27862548828125, 1098.046142578125]","[368.9842529296875, 1091.1246337890625]"
"[412.3251037597656, 352.1912841796875]","[426.24713134765625, 345.23028564453125]","[391.442138671875, 345.23028564453125]","[440.1690979003906, 366.11328125]","[356.6371154785156, 366.11328125]","[488.8961181640625, 470.5282287597656]","[321.8321533203125, 470.5282287597656]","[530.6620483398438, 588.8651733398438]","[280.066162109375, 581.9041748046875]","[600.2720336914062, 658.4751586914062]","[189.5731658935547, 637.5921630859375]","[468.0130615234375, 707.2020874023438]","[363.59814453125, 707.2020874023438]","[461.0521240234375, 902.1100463867188]","[370.55914306640625, 888.1880493164062]","[433.2080993652344, 1110.9398193359375]","[377.5201110839844, 1097.017822265625]"
"[412.0361633300781, 361.4052734375]","[419.0868225097656, 347.30389404296875]","[390.88409423828125, 354.35455322265625]","[440.2389221191406, 368.4559326171875]","[362.6813049316406, 375.50665283203125]","[489.5937194824219, 474.21630859375]","[327.4278869628906, 474.21630859375]","[531.8978881835938, 594.0780029296875]","[278.0730285644531, 587.02734375]","[609.4555053710938, 650.4835205078125]","[186.41407775878906, 629.3314819335938]","[468.4416809082031, 713.9397583007812]","[362.6813049316406, 706.8890991210938]","[461.3909606933594, 911.3590698242188]","[369.73199462890625, 911.3590698242188]","[440.2389221191406, 1122.879638671875]","[376.7826843261719, 1115.8289794921875]"
"[406.3677978515625, 373.60003662109375]","[420.17559814453125, 359.79229736328125]","[392.5600280761719, 359.79229736328125]","[440.88726806640625, 373.60003662109375]","[358.04058837890625, 380.50396728515625]","[489.2144775390625, 477.15838623046875]","[323.5211486816406, 477.15838623046875]","[537.541748046875, 601.4284057617188]","[282.0978088378906, 587.62060546875]","[627.292236328125, 649.755615234375]","[178.53944396972656, 622.1400756835938]","[468.5028076171875, 711.890625]","[364.9444580078125, 711.890625]","[468.5028076171875, 919.00732421875]","[371.8483581542969, 912.1033935546875]","[447.7911376953125, 1119.219970703125]","[378.75225830078125, 1139.9317626953125]"
"[406.2081298828125, 385.1343994140625]","[419.73675537109375, 371.60577392578125]","[385.9151611328125, 378.3700866699219]","[440.0296630859375, 391.8987121582031]","[358.85791015625, 398.66302490234375]","[487.3798828125, 500.1277160644531]","[325.03631591796875, 500.1277160644531]","[541.494384765625, 608.3567504882812]","[270.921875, 601.5924072265625]","[642.958984375, 655.7068481445312]","[169.4571533203125, 628.649658203125]","[467.0869140625, 730.1143188476562]","[365.62225341796875, 730.1143188476562]","[473.85125732421875, 933.043701171875]","[372.38653564453125, 933.043701171875]","[453.55828857421875, 1129.20849609375]","[385.9151611328125, 1156.265869140625]"
"[412.8358154296875, 411.9674072265625]","[425.95819091796875, 392.2838439941406]","[393.1522216796875, 398.84503173828125]","[445.6417236328125, 411.9674072265625]","[366.9075012207031, 418.5285949707031]","[491.57000732421875, 523.507568359375]","[327.5403747558594, 523.507568359375]","[557.1819458007812, 621.9253540039062]","[268.4897155761719, 621.9253540039062]","[655.5996704101562, 654.7312622070312]","[163.51072692871094, 635.0477294921875]","[465.32525634765625, 753.1490478515625]","[366.9075012207031, 753.1490478515625]","[485.0087890625, 956.5458374023438]","[373.46868896484375, 956.5458374023438]","[458.76409912109375, 1146.820068359375]","[380.02984619140625, 1166.503662109375]"
"[409.3283386230469, 430.6035461425781]","[422.2664794921875, 417.6654052734375]","[396.3901672363281, 417.6654052734375]","[441.67376708984375, 437.0726318359375]","[370.51385498046875, 443.54168701171875]","[493.4263916015625, 547.0469970703125]","[325.23028564453125, 547.0469970703125]","[571.0553588867188, 637.6140747070312]","[260.53948974609375, 637.6140747070312]","[668.0914916992188, 676.4286499023438]","[157.03419494628906, 650.5523071289062]","[467.550048828125, 773.4647827148438]","[364.0447998046875, 773.4647827148438]","[493.4263916015625, 974.0062866210938]","[370.51385498046875, 974.0062866210938]","[461.08099365234375, 1155.140380859375]","[383.4520263671875, 1168.07861328125]"
"[411.20526123046875, 446.7333984375]","[423.80126953125, 434.13739013671875]","[398.6092529296875, 434.13739013671875]","[448.9932861328125, 453.03143310546875]","[367.11920166015625, 459.32940673828125]","[493.079345703125, 560.0975341796875]","[329.3311767578125, 560.0975341796875]","[581.2514038085938, 648.2695922851562]","[260.0531005859375, 648.2695922851562]","[682.01953125, 686.0576782226562]","[152.9869842529297, 660.8656616210938]","[474.185302734375, 786.8257446289062]","[367.11920166015625, 793.1237182617188]","[505.67535400390625, 975.7659301757812]","[379.7152099609375, 994.6599731445312]","[461.58929443359375, 1158.407958984375]","[386.01324462890625, 1164.7060546875]"
"[418.13201904296875, 452.07781982421875]","[430.55303955078125, 439.65673828125]","[399.50042724609375, 439.65673828125]","[449.1846923828125, 452.07781982421875]","[368.44775390625, 458.288330078125]","[492.658447265625, 557.6569213867188]","[331.18450927734375, 557.6569213867188]","[573.3953247070312, 644.6044311523438]","[262.86865234375, 644.6044311523438]","[678.9744262695312, 694.2886352539062]","[157.28952026367188, 663.2360229492188]","[474.02685546875, 793.6572875976562]","[368.44775390625, 799.8677368164062]","[511.2900390625, 986.1837768554688]","[374.65826416015625, 998.6049194335938]","[461.60577392578125, 1166.2891845703125]","[387.079345703125, 1166.2891845703125]"
"[410.944580078125, 434.1417236328125]","[423.92779541015625, 421.15850830078125]","[391.4697265625, 421.15850830078125]","[443.402587890625, 440.6333312988281]","[365.5032958984375, 440.6333312988281]","[488.8438720703125, 544.4990844726562]","[333.0452880859375, 544.4990844726562]","[573.2348022460938, 641.8732299804688]","[261.6375732421875, 635.381591796875]","[670.60888671875, 700.2976684570312]","[170.75503540039062, 667.8396606445312]","[469.36907958984375, 784.6885375976562]","[371.99493408203125, 784.6885375976562]","[501.82708740234375, 979.4368286132812]","[371.99493408203125, 985.9285278320312]","[462.87738037109375, 1161.2017822265625]","[384.9781494140625, 1167.693359375]"
"[406.2352600097656, 411.96234130859375]","[419.35772705078125, 398.83990478515625]","[386.55157470703125, 398.83990478515625]","[445.60260009765625, 411.96234130859375]","[366.867919921875, 418.5235595703125]","[491.5311279296875, 516.9419555664062]","[327.50054931640625, 516.9419555664062]","[557.1434936523438, 621.9215087890625]","[268.4495544433594, 615.3602905273438]","[649.0005493164062, 694.094970703125]","[183.1536407470703, 667.85009765625]","[471.8475341796875, 766.2684326171875]","[373.42913818359375, 766.2684326171875]","[491.5311279296875, 969.6663818359375]","[373.42913818359375, 969.6663818359375]","[465.2862548828125, 1153.3804931640625]","[386.55157470703125, 1166.5029296875]"
"[412.8387756347656, 393.028076171875]","[426.4540100097656, 379.4128112792969]","[392.4159240722656, 379.4128112792969]","[440.0693054199219, 393.028076171875]","[365.1854248046875, 399.835693359375]","[487.7226867675781, 495.1424560546875]","[324.33966064453125, 495.1424560546875]","[548.9913330078125, 610.8720703125]","[276.6863098144531, 597.2568359375]","[630.6827392578125, 685.7559814453125]","[188.1871795654297, 658.5254516601562]","[467.2997741699219, 753.8322143554688]","[371.9930419921875, 753.8322143554688]","[474.1074523925781, 951.2533569335938]","[371.9930419921875, 958.0609741210938]","[467.2997741699219, 1141.86669921875]","[392.4159240722656, 1155.48193359375]"
"[413.36260986328125, 376.09649658203125]","[427.13232421875, 362.3267822265625]","[392.70806884765625, 362.3267822265625]","[440.90203857421875, 376.09649658203125]","[358.2838134765625, 382.9813232421875]","[489.09588623046875, 479.36920166015625]","[323.859619140625, 479.36920166015625]","[544.1747436523438, 596.41162109375]","[275.6656494140625, 589.5267944335938]","[606.1383666992188, 679.02978515625]","[193.04747009277344, 651.4904174804688]","[468.44134521484375, 720.3388671875]","[372.05352783203125, 713.4541015625]","[468.44134521484375, 913.1146850585938]","[372.05352783203125, 913.1146850585938]","[461.55657958984375, 1112.7750244140625]","[385.8232421875, 1112.7750244140625]"
"[411.63629150390625, 358.3209228515625]","[425.4661865234375, 344.49102783203125]","[397.80645751953125, 351.406005859375]","[439.29608154296875, 365.23590087890625]","[363.231689453125, 372.15081787109375]","[487.70068359375, 468.9600524902344]","[328.656982421875, 468.9600524902344]","[543.020263671875, 593.4290161132812]","[280.25238037109375, 586.5140991210938]","[598.3397827148438, 669.4934692382812]","[197.2729949951172, 648.7485961914062]","[473.87078857421875, 704.0681762695312]","[370.1466064453125, 697.1532592773438]","[466.95587158203125, 897.6865844726562]","[383.97650146484375, 890.7716674804688]","[453.1259765625, 1105.1348876953125]","[383.97650146484375, 1098.2198486328125]"
"[412.235595703125, 352.0555419921875]","[426.15966796875, 338.13153076171875]","[391.34954833984375, 338.13153076171875]","[440.08367919921875, 365.9796142578125]","[356.53948974609375, 365.9796142578125]","[488.81781005859375, 463.44781494140625]","[328.69140625, 463.44781494140625]","[537.5518798828125, 581.8021240234375]","[286.9193115234375, 581.8021240234375]","[593.248046875, 658.3843383789062]","[196.41307067871094, 637.4982299804688]","[474.89373779296875, 700.1563720703125]","[370.4635314941406, 700.1563720703125]","[467.9317626953125, 902.054931640625]","[377.425537109375, 888.130859375]","[447.04571533203125, 1096.9913330078125]","[384.3875427246094, 1090.029296875]"
"[414.1575927734375, 352.15533447265625]","[421.118896484375, 338.2327880859375]","[393.2738037109375, 345.194091796875]","[442.002685546875, 359.1166076660156]","[358.46746826171875, 366.077880859375]","[483.77032470703125, 463.53564453125]","[323.6611328125, 463.53564453125]","[532.4991455078125, 581.877197265625]","[281.8935546875, 574.9158935546875]","[595.1505737304688, 658.4511108398438]","[191.39706420898438, 623.644775390625]","[469.84771728515625, 700.2186889648438]","[365.4287109375, 693.2575073242188]","[462.88653564453125, 902.095458984375]","[379.351318359375, 888.1729736328125]","[442.002685546875, 1097.0107421875]","[386.3125, 1097.0107421875]"
"[409.1145324707031, 359.716796875]","[423.4624328613281, 345.368896484375]","[394.7666320800781, 345.368896484375]","[437.8103332519531, 366.8907470703125]","[358.8968505859375, 374.064697265625]","[488.0279846191406, 467.3260803222656]","[323.027099609375, 467.3260803222656]","[531.0717163085938, 589.2832641601562]","[279.9833984375, 582.1093139648438]","[609.9851684570312, 653.8488159179688]","[186.7220001220703, 617.9790649414062]","[466.5061340332031, 711.2404174804688]","[366.0708312988281, 711.2404174804688]","[466.5061340332031, 904.9371337890625]","[373.2447509765625, 897.76318359375]","[444.9842834472656, 1098.6336669921875]","[380.4187316894531, 1105.8077392578125]"
"[413.019775390625, 371.1263427734375]","[426.86529541015625, 357.28082275390625]","[392.25152587890625, 357.28082275390625]","[440.7108154296875, 378.04913330078125]","[364.5604248046875, 378.04913330078125]","[489.17010498046875, 481.8905029296875]","[323.02392578125, 481.8905029296875]","[537.6294555664062, 599.577392578125]","[281.48736572265625, 585.7318725585938]","[613.7797241210938, 654.95947265625]","[177.64598083496094, 613.4229125976562]","[468.40185546875, 710.341552734375]","[371.48321533203125, 710.341552734375]","[468.40185546875, 918.0243530273438]","[371.48321533203125, 911.1015014648438]","[447.633544921875, 1104.9385986328125]","[378.406005859375, 1118.7841796875]"
"[407.88995361328125, 381.1568603515625]","[421.376708984375, 374.4134826660156]","[387.65985107421875, 374.4134826660156]","[441.6068115234375, 387.90020751953125]","[367.42974853515625, 394.6435852050781]","[488.8104248046875, 502.53759765625]","[326.969482421875, 495.7942199707031]","[542.7574462890625, 610.4315795898438]","[273.0224609375, 603.688232421875]","[630.4213256835938, 671.1220092773438]","[171.871826171875, 623.9183349609375]","[461.83697509765625, 731.8123168945312]","[367.42974853515625, 725.0689697265625]","[468.580322265625, 927.3702392578125]","[374.173095703125, 927.3702392578125]","[455.0936279296875, 1122.927978515625]","[374.173095703125, 1143.1580810546875]"
"[413.61712646484375, 405.09649658203125]","[426.7441101074219, 391.969482421875]","[393.92657470703125, 391.969482421875]","[446.4346923828125, 411.6600036621094]","[367.67254638671875, 411.6600036621094]","[492.3792724609375, 523.23974609375]","[321.7279357910156, 523.23974609375]","[551.4508666992188, 628.2559204101562]","[269.2198486328125, 615.12890625]","[643.3401489257812, 687.3275756835938]","[164.20362854003906, 628.2559204101562]","[459.56170654296875, 746.399169921875]","[361.1090087890625, 746.399169921875]","[472.688720703125, 949.8680419921875]","[367.67254638671875, 949.8680419921875]","[446.4346923828125, 1133.646240234375]","[374.2360534667969, 1159.900390625]"
"[415.66754150390625, 434.22528076171875]","[428.3568420410156, 421.5359802246094]","[396.6335754394531, 421.5359802246094]","[447.3908386230469, 434.22528076171875]","[371.2549133300781, 440.5699462890625]","[491.8034973144531, 542.0845947265625]","[326.8422546386719, 542.0845947265625]","[561.5947875976562, 643.5991821289062]","[263.3956298828125, 637.2545776367188]","[650.4201049804688, 700.701171875]","[155.5363006591797, 643.5991821289062]","[460.0802001953125, 776.8370971679688]","[358.5655822753906, 776.8370971679688]","[479.1141662597656, 967.1770629882812]","[364.91021728515625, 967.1770629882812]","[447.3908386230469, 1144.8275146484375]","[364.91021728515625, 1157.516845703125]"
"[414.244140625, 446.114990234375]","[426.56964111328125, 433.7895202636719]","[395.7559814453125, 439.9522399902344]","[445.0578308105469, 452.2777099609375]","[371.10504150390625, 458.4404296875]","[488.19696044921875, 563.2068481445312]","[327.9659118652344, 557.0441284179688]","[562.1497192382812, 661.8106079101562]","[260.1758728027344, 643.3223876953125]","[660.75341796875, 723.4379272460938]","[155.40940856933594, 655.6478881835938]","[463.5460205078125, 791.2279663085938]","[358.7795715332031, 791.2279663085938]","[488.19696044921875, 976.10986328125]","[364.9422912597656, 994.59814453125]","[438.89508056640625, 1154.8291015625]","[364.9422912597656, 1160.99169921875]"
"[419.72705078125, 446.606201171875]","[431.9547424316406, 434.3785400390625]","[401.385498046875, 434.3785400390625]","[450.2962341308594, 458.8338928222656]","[370.8163146972656, 458.8338928222656]","[486.9792785644531, 562.7692260742188]","[328.0194091796875, 556.6553344726562]","[560.3453979492188, 666.7045288085938]","[260.76715087890625, 648.3629760742188]","[658.1668090820312, 733.9567260742188]","[156.8318328857422, 666.7045288085938]","[462.52392578125, 801.208984375]","[358.588623046875, 801.208984375]","[486.9792785644531, 990.7380981445312]","[364.70245361328125, 996.8519287109375]","[444.1824035644531, 1155.811767578125]","[364.70245361328125, 1161.925537109375]"
"[416.9027099609375, 433.69146728515625]","[429.412109375, 421.1820983886719]","[398.138671875, 421.1820983886719]","[448.17620849609375, 439.9461669921875]","[366.865234375, 439.9461669921875]","[491.958984375, 552.5305786132812]","[329.33709716796875, 540.0211791992188]","[554.505859375, 658.8602905273438]","[266.79022216796875, 633.841552734375]","[635.81689453125, 727.661865234375]","[172.9698486328125, 665.114990234375]","[460.68560791015625, 783.9541015625]","[360.61053466796875, 783.9541015625]","[479.44964599609375, 977.8494873046875]","[360.61053466796875, 977.8494873046875]","[448.17620849609375, 1152.980712890625]","[366.865234375, 1159.2353515625]"
"[412.9683532714844, 409.3465270996094]","[426.0315246582031, 396.28338623046875]","[393.3736267089844, 396.28338623046875]","[445.6262512207031, 415.87811279296875]","[367.247314453125, 415.87811279296875]","[484.8157653808594, 526.9149780273438]","[328.05780029296875, 513.8518676757812]","[543.6000366210938, 637.9518432617188]","[269.2735900878906, 618.3571166992188]","[608.9157104492188, 722.8624267578125]","[177.8314208984375, 664.0781860351562]","[452.1578674316406, 762.0519409179688]","[360.7157287597656, 762.0519409179688]","[465.2209777832031, 971.0625610351562]","[360.7157287597656, 971.0625610351562]","[452.1578674316406, 1147.4151611328125]","[373.7788391113281, 1160.478271484375]"
"[414.1444396972656, 396.0963134765625]","[427.507080078125, 382.7336730957031]","[394.1004638671875, 382.7336730957031]","[447.55108642578125, 396.0963134765625]","[367.3751220703125, 402.77764892578125]","[487.63909912109375, 502.99761962890625]","[327.2871398925781, 496.3163146972656]","[534.4083862304688, 623.2615966796875]","[273.83648681640625, 603.2175903320312]","[587.8589477539062, 710.1188354492188]","[186.9792022705078, 663.3495483398438]","[454.232421875, 743.5254516601562]","[360.6938171386719, 743.5254516601562]","[454.232421875, 930.6027221679688]","[360.6938171386719, 930.6027221679688]","[447.55108642578125, 1124.3612060546875]","[367.3751220703125, 1124.3612060546875]"
"[415.64788818359375, 377.4065246582031]","[429.50323486328125, 363.5511474609375]","[394.8647766113281, 370.47882080078125]","[443.3586730957031, 384.334228515625]","[367.15399169921875, 384.334228515625]","[484.9248046875, 495.1773986816406]","[325.5877990722656, 481.322021484375]","[526.4910278320312, 612.9482421875]","[277.0939025878906, 592.1652221679688]","[574.9849243164062, 696.0806274414062]","[193.9615020751953, 654.5144653320312]","[457.21405029296875, 723.7914428710938]","[360.2262878417969, 723.7914428710938]","[457.21405029296875, 917.7669677734375]","[367.15399169921875, 903.9115600585938]","[436.4309387207031, 1104.814697265625]","[367.15399169921875, 1097.886962890625]"
"[411.38116455078125, 363.0716552734375]","[418.3113098144531, 356.1414794921875]","[390.5907287597656, 356.1414794921875]","[439.1017150878906, 370.00177001953125]","[355.94000244140625, 376.9319152832031]","[480.6825256347656, 480.8840026855469]","[321.2893371582031, 473.9538879394531]","[522.263427734375, 605.6265258789062]","[279.70849609375, 591.7662353515625]","[570.7744140625, 688.7882690429688]","[196.5467987060547, 647.2073974609375]","[452.9620056152344, 716.5087280273438]","[362.87017822265625, 716.5087280273438]","[459.8921203613281, 903.6224975585938]","[369.8003234863281, 882.8322143554688]","[418.3113098144531, 1083.80615234375]","[362.87017822265625, 1076.8759765625]"
"[406.2373962402344, 363.9525146484375]","[420.0205993652344, 350.16937255859375]","[385.5626525878906, 350.16937255859375]","[440.6953430175781, 363.9525146484375]","[357.99627685546875, 370.8441162109375]","[482.0448913574219, 474.218017578125]","[323.538330078125, 474.218017578125]","[516.5028076171875, 598.2666015625]","[282.18878173828125, 584.4833984375]","[564.7439575195312, 680.9656982421875]","[192.5980987548828, 639.6161499023438]","[461.3700866699219, 701.6404418945312]","[357.99627685546875, 701.6404418945312]","[461.3700866699219, 901.49658203125]","[371.7794494628906, 887.7134399414062]","[420.0205993652344, 1080.677734375]","[364.8878479003906, 1066.89453125]"
"[402.95465087890625, 365.41802978515625]","[416.78179931640625, 351.59088134765625]","[382.2139587402344, 351.59088134765625]","[437.5224609375, 365.41802978515625]","[354.5597229003906, 372.33160400390625]","[479.0038757324219, 476.03509521484375]","[319.99188232421875, 469.12152099609375]","[520.4852294921875, 600.479248046875]","[285.4240417480469, 586.652099609375]","[568.8801879882812, 676.5285034179688]","[188.6341094970703, 621.2199096679688]","[458.2632141113281, 711.0963134765625]","[361.4732360839844, 711.0963134765625]","[451.3496398925781, 911.5896606445312]","[361.4732360839844, 897.7625732421875]","[416.78179931640625, 1098.255859375]","[361.4732360839844, 1084.4287109375]"
"[404.9999084472656, 374.1546630859375]","[418.6947326660156, 353.61236572265625]","[384.4576110839844, 360.45977783203125]","[432.38958740234375, 374.1546630859375]","[350.220458984375, 381.0020751953125]","[473.4741516113281, 483.7135314941406]","[315.9833068847656, 476.8660888671875]","[521.40625, 600.1198120117188]","[281.74615478515625, 593.2723999023438]","[583.0330200195312, 675.4415283203125]","[179.0347137451172, 613.8146362304688]","[459.7792663574219, 716.5260620117188]","[357.06787109375, 709.6786499023438]","[452.9318542480469, 915.1015014648438]","[357.06787109375, 908.2540893554688]","[418.6947326660156, 1106.8294677734375]","[357.06787109375, 1106.8294677734375]"
"[399.2257995605469, 382.5302734375]","[412.7937927246094, 368.96221923828125]","[378.8736877441406, 368.96221923828125]","[433.1459045410156, 382.5302734375]","[351.73760986328125, 389.3143005371094]","[473.8500671386719, 491.07470703125]","[317.8174743652344, 491.07470703125]","[521.3381958007812, 606.4031372070312]","[270.32928466796875, 599.6190795898438]","[595.9624633789062, 681.0274047851562]","[168.5688934326172, 613.1871948242188]","[453.4979553222656, 721.7315673828125]","[358.5216369628906, 714.947509765625]","[453.4979553222656, 925.2523803710938]","[358.5216369628906, 918.4683227539062]","[433.1459045410156, 1121.989013671875]","[358.5216369628906, 1135.5570068359375]"
"[397.2569885253906, 404.1174621582031]","[410.8058776855469, 390.56854248046875]","[383.70806884765625, 390.56854248046875]","[431.1292724609375, 404.1174621582031]","[356.6102294921875, 410.89190673828125]","[478.5505065917969, 512.5087890625]","[315.9635009765625, 512.5087890625]","[525.9717407226562, 614.1256713867188]","[261.767822265625, 607.3511962890625]","[607.2651977539062, 688.6447143554688]","[160.1509246826172, 607.3511962890625]","[451.4526672363281, 736.06591796875]","[356.6102294921875, 736.06591796875]","[458.2271423339844, 939.2996826171875]","[356.6102294921875, 932.5252075195312]","[437.9037170410156, 1135.7589111328125]","[356.6102294921875, 1149.3077392578125]"
